x,y,objectid,cat1,cat2,name,city,state,post_id,zip,latitude,longitude,date_updated,point_x,point_y,program_type
-118.045038556813,34.0364947672032,72513,Health and Mental Health,Mental Health Centers,DFYS SOUTH EL MONTE HS,EL MONTE,CA,2009353,91733,34.0364948,-118.0450385,2020/04/29 11:57:17+00,6548025.05277923,1835664.60683447,General Mental Health Resource
-118.025830056288,34.0579299672914,71995,Health and Mental Health,Mental Health Centers,BRIDGES INC. - PROJECT INDEPENDENCE,EL MONTE,CA,1000378,91732,34.05793,-118.02583,2020/06/04 18:03:05+00,6553846.6398893,1843463.24346815,General Mental Health Resource
-118.025438057324,34.0582419673169,71789,Health and Mental Health,Mental Health Centers,BRIDGES INC.,EL MONTE,CA,1000161,91732,34.058242,-118.025438,2018/06/29 10:56:09+00,6553965.40179089,1843576.7560364,General Mental Health Resource
-118.021179657132,34.093748066828,72502,Health and Mental Health,Mental Health Centers,DFYS ARROYO HS,EL MONTE,CA,2009317,91732,34.0937481,-118.0211796,2020/04/17 14:25:13+00,6555257.95235538,1856497.80335698,General Mental Health Resource
-118.012400056594,34.0744299669206,71641,Health and Mental Health,Mental Health Centers,SAN GABRIEL VALLEY CONVALESCENT HOSPITAL,EL MONTE,CA,1000010,91732,34.07443,-118.0124,2018/03/14 14:12:19+00,6557915.21377313,1849467.13697214,General Mental Health Resource
-118.308470055934,34.1828399661895,72185,Health and Mental Health,Mental Health Centers,BURBANK MENTAL HEALTH EVALUATION TEAM,BURBANK,CA,1000576,91502,34.18284,-118.30847,2018/03/14 10:27:14+00,6468377.01456906,1889062.45476298,General Mental Health Resource
-118.016650456551,34.0672674669039,72247,Health and Mental Health,Mental Health Centers,"SOCIAL MODEL RECOVERY SYSTEMS, INC. - OMNI CENTER",EL MONTE,CA,2005807,91732,34.0672675,-118.0166504,2018/03/22 15:01:52+00,6556627.62579714,1846860.75209306,General Mental Health Resource
-118.02590005637,34.0579899669964,71788,Health and Mental Health,Mental Health Centers,BRIDGES INC.,EL MONTE,CA,1000160,91732,34.05799,-118.0259,2017/02/08 10:30:07+00,6553825.4430813,1843485.08397564,General Mental Health Resource
-118.005450057275,34.0731599672291,72144,Health and Mental Health,Mental Health Centers,ALMA FAMILY SERVICES,EL MONTE,CA,1000534,91732,34.07316,-118.00545,2018/03/21 12:55:06+00,6560019.8696688,1849004.77306747,General Mental Health Resource
-118.005450057275,34.0731599672291,72136,Health and Mental Health,Mental Health Centers,SPECIALIZED FOSTER CARE-EL MONTE,EL MONTE,CA,1000525,91732,34.07316,-118.00545,2020/05/26 16:50:03+00,6560019.8696688,1849004.77306747,General Mental Health Resource
-118.029266856952,34.0826796669902,72391,Health and Mental Health,Mental Health Centers,TRINITY EL MONTE - STRTP,EL MONTE,CA,2006996,91731,34.0826797,-118.0292668,2018/12/13 16:38:35+00,6552808.28402638,1852470.41803905,General Mental Health Resource
-118.054148457082,34.070358966856,71819,Health and Mental Health,Mental Health Centers,PACIFIC CLINICS-ACT-EL MONTE,EL MONTE,CA,1000194,91731,34.070359,-118.0541484,2018/03/15 13:18:17+00,6545271.67245921,1847989.80692156,General Mental Health Resource
-118.037220057232,34.0724299666066,72130,Health and Mental Health,Mental Health Centers,DMH/DHS COLLABORATION-EL MONTE,EL MONTE,CA,1000519,91731,34.07243,-118.03722,2018/03/19 14:45:51+00,6550398.65859631,1848741.15351598,General Mental Health Resource
-118.066700056857,34.0666299674005,71893,Health and Mental Health,Mental Health Centers,ENKI YOUTH FAMILY SERVICES-EL MONTE,EL MONTE,CA,1000275,91731,34.06663,-118.0667,2020/05/22 15:53:06+00,6541469.56392172,1846635.03764948,General Mental Health Resource
-118.039630057009,34.0744399669186,72172,Health and Mental Health,Mental Health Centers,PACIFIC CLINIC - CENTRO FAMILIAR - EL MONTE,EL MONTE,CA,1000563,91731,34.07444,-118.03963,2016/05/30 18:53:23+00,6549669.1049373,1849472.90992647,General Mental Health Resource
-118.040720057282,34.0918299672304,71887,Health and Mental Health,Mental Health Centers,PACIFIC CLINICS-CHILD & FAMILY - FIELD BASED INTENSIVE CARE,EL MONTE,CA,1000268,91731,34.09183,-118.04072,2016/05/30 18:53:23+00,6549341.58164223,1855801.59215097,General Mental Health Resource
-118.069743357091,34.0684641665704,72246,Health and Mental Health,Mental Health Centers,"STAR VIEW BEHAVIORAL HEALTH, INC - EL MONTE",EL MONTE,CA,2005805,91731,34.0684642,-118.0697433,2020/05/26 16:05:07+00,6540548.33315264,1847303.16328172,General Mental Health Resource
-118.028500057197,34.069879967081,71898,Health and Mental Health,Mental Health Centers,FOOTHILL FAMILY SERVICES-EL MONTE,EL MONTE,CA,1000280,91731,34.06988,-118.0285,2016/05/30 18:53:23+00,6553039.15200298,1847812.29677789,General Mental Health Resource
-118.051380057072,34.0711399673311,72157,Health and Mental Health,Mental Health Centers,ASIAN PACIFIC HEALTH CARE VENTURE - INNOVATIONS,EL MONTE,CA,1000547,91731,34.07114,-118.05138,2018/03/21 13:31:10+00,6546110.21802622,1848273.58785006,General Mental Health Resource
-117.546672457589,34.1045901672907,72444,Health and Mental Health,Mental Health Centers,MASADA HOMES,RANCHO CUCAMONGA,CA,2007403,91730,34.1045902,-117.5466724,2019/06/20 11:08:57+00,6698902.3832418,1860752.2354649,General Mental Health Resource
-117.874212157254,34.1041722667011,72012,Health and Mental Health,Mental Health Centers,"SA 3, EMERGENCY OUTREACH BUREAU/CRISIS HOMELESS - SG",COVINA,CA,1000396,91724,34.1041723,-117.8742121,2018/03/16 16:37:43+00,6599749.3512333,1860314.51816447,General Mental Health Resource
-118.04554005689,34.0451499669464,71776,Health and Mental Health,Mental Health Centers,METMOBILE CRISIS FIELD UNIT,SOUTH EL MONTE,CA,1000148,91724,34.04515,-118.04554,2018/03/15 11:39:38+00,6547874.54061306,1838814.47225389,General Mental Health Resource
-117.867070057518,34.1003799670941,71698,Health and Mental Health,Mental Health Centers,AURORA CHARTER OAK - LOS ANGELES,COVINA,CA,1000067,91724,34.10038,-117.86707,2018/03/14 16:15:30+00,6601913.26061939,1858937.21317631,General Mental Health Resource
-117.874219056762,34.1051828673211,72038,Health and Mental Health,Mental Health Centers,HATHAWAY SYCAMORES CHILD AND FAMILY SERVICES,COVINA,CA,1000422,91724,34.1051829,-117.874219,2019/03/05 11:43:25+00,6599746.80235389,1860682.29170714,General Mental Health Resource
-117.874212157254,34.1041722667011,72242,Health and Mental Health,Mental Health Centers,EAST SAN GABRIEL VALLEY MHC,COVINA,CA,2005773,91724,34.1041723,-117.8742121,2020/05/26 16:11:13+00,6599749.3512333,1860314.51816447,General Mental Health Resource
-117.861619957577,34.072633567546,72137,Health and Mental Health,Mental Health Centers,SPECIALIZED FOSTER CARE COVINA,COVINA,CA,1000526,91724,34.0726336,-117.8616199,2018/06/29 13:52:08+00,6603577.11227855,1848842.00994156,General Mental Health Resource
-117.874212157254,34.1041722667011,72241,Health and Mental Health,Mental Health Centers,SERVICE AREA 3 FULL SERVICE PARTNERSHIP,COVINA,CA,2005761,91724,34.1041723,-117.8742121,2018/03/19 09:04:26+00,6599749.3512333,1860314.51816447,General Mental Health Resource
-117.872320057728,34.0985899673055,71971,Health and Mental Health,Mental Health Centers,SAN GABRIEL CHILDREN'S  CENTER,COVINA,CA,1000353,91724,34.09859,-117.87232,2018/03/16 14:23:34+00,6600324.71556814,1858283.73876148,General Mental Health Resource
-117.874212157254,34.1041722667011,72346,Health and Mental Health,Mental Health Centers,SGMET,COVINA,CA,2006676,91724,34.1041723,-117.8742121,2018/07/26 09:33:11+00,6599749.3512333,1860314.51816447,General Mental Health Resource
-117.871940056992,34.1000799670226,71885,Health and Mental Health,Mental Health Centers,PACIFIC CLINICS - CHILDRENS INTENSIVE COMMUNITY SERVICES,COVINA,CA,1000266,91724,34.10008,-117.87194,2016/05/30 18:53:23+00,6600439.06770164,1858826.12350348,General Mental Health Resource
-117.874212157254,34.1041722667011,72244,Health and Mental Health,Mental Health Centers,SA 3 SB82 MOBILE TRIAGE TEAM,COVINA,CA,2005798,91724,34.1041723,-117.8742121,2018/03/22 12:09:12+00,6599749.3512333,1860314.51816447,General Mental Health Resource
-117.887830057013,34.081049966862,72065,Health and Mental Health,Mental Health Centers,SOCIAL MODEL RECOVERY SYSTEMS - RIVER COMMUNITY DAY TREATMENT,COVINA,CA,1000451,91723,34.08105,-117.88783,2018/03/19 09:16:10+00,6595636.27776656,1851895.0031794,General Mental Health Resource
-117.887830057275,34.0810699672841,72009,Health and Mental Health,Mental Health Centers,SOCIAL MODEL RECOVERY SYSTEMS - THE RIVER COMMUNITY,COVINA,CA,1000393,91723,34.08107,-117.88783,2018/03/16 15:59:58+00,6595636.26956446,1851902.28170815,General Mental Health Resource
-117.893410057465,34.0880199674476,71685,Health and Mental Health,Mental Health Centers,EMANATE HEALTH INTER-CMTY HOSPITAL,COVINA,CA,1000054,91723,34.08802,-117.89341,2019/04/12 15:08:29+00,6593943.92091505,1854429.67822814,General Mental Health Resource
-117.886206857024,34.0799287667405,71955,Health and Mental Health,Mental Health Centers,CENTER FOR INTEGRATED FAMILY AND HEALTH SERVICES,COVINA,CA,1000337,91723,34.0799288,-117.8862068,2019/07/25 07:45:40+00,6596128.25709756,1851487.52991298,General Mental Health Resource
-117.876300056727,34.1054799673793,72067,Health and Mental Health,Mental Health Centers,ETIE LEE,COVINA,CA,1000453,91722,34.10548,-117.8763,2016/05/30 18:53:23+00,6599116.70846972,1860789.63007514,General Mental Health Resource
-117.942960056765,34.0679099667621,71833,Health and Mental Health,Mental Health Centers,FOOTHILL FAMILY SERVICES-WEST COVINA,COVINA,CA,1000210,91722,34.06791,-117.94296,2020/06/03 11:46:07+00,6578945.20091255,1847099.05509414,General Mental Health Resource
-117.905745256686,34.0894954667039,72245,Health and Mental Health,Mental Health Centers,"INSTITUTE FOR FAMILY CENTERED SERVICES, DBA CA MENTOR",COVINA,CA,2005801,91722,34.0894955,-117.9057452,2020/04/22 17:30:15+00,6590208.53534122,1854962.9084609,General Mental Health Resource
-117.723649657736,33.9964169672493,72423,Health and Mental Health,Mental Health Centers,BOYS REPUBLIC,CHINO HILLS,CA,2007269,91709,33.996417,-117.7236496,2019/04/02 14:06:29+00,6645435.97213022,1821191.5842714,General Mental Health Resource
-117.986836056746,34.0720376672509,72489,Health and Mental Health,Mental Health Centers,EGGLESTON BHS WACO I,BALDWIN PARK,CA,2009076,91706,34.0720377,-117.986836,2020/03/03 14:07:27+00,6565656.92040256,1848596.56325398,General Mental Health Resource
-117.975790057159,34.0994199667512,71958,Health and Mental Health,Mental Health Centers,CENTER FOR INTEGRATED FAMILY AND HEALTH SERVICES - OLIVE MIDDLE SCHOOL,BALDWIN PARK,CA,1000340,91706,34.09942,-117.97579,2020/05/26 16:26:19+00,6568999.69554114,1858562.12206298,General Mental Health Resource
-117.979640057247,34.0775799673702,71959,Health and Mental Health,Mental Health Centers,CENTER FOR INTEGRATED FAMILY AND HEALTH SERVICES -SIERRA VISTA JR. HIGH SCHOOL,BALDWIN PARK,CA,1000341,91706,34.07758,-117.97964,2020/05/26 16:27:33+00,6567835.7516748,1850613.8754923,General Mental Health Resource
-117.962504057001,34.1022959668631,72428,Health and Mental Health,Mental Health Centers,FOOTHILL FAMILY SERVICE,BALDWIN PARK,CA,2007302,91706,34.102296,-117.962504,2019/04/18 15:47:55+00,6573021.52640823,1859609.98709323,General Mental Health Resource
-117.98908005691,34.0798099674553,72189,Health and Mental Health,Mental Health Centers,HILLSIDES FAMILY RESOURCE CENTER,IRWINDALE,CA,1000580,91706,34.07981,-117.98908,2019/01/31 16:31:35+00,6564977.03888831,1851424.96999873,General Mental Health Resource
-117.963501456483,34.0990089669285,71956,Health and Mental Health,Mental Health Centers,CENTER FOR INTEGRATED FAMILY AND HEALTH SERVICES - HOLLAND MIDDLE SCHOOL,BALDWIN PARK,CA,1000338,91706,34.099009,-117.9635014,2020/05/26 16:17:24+00,6572720.01716872,1858413.67518139,General Mental Health Resource
-117.986828656396,34.0720236675145,72486,Health and Mental Health,Mental Health Centers,EGGLESTON BHS WACO II,BALDWIN PARK,CA,2009070,91706,34.0720237,-117.9868286,2020/02/28 15:06:32+00,6565659.16219597,1848591.46877597,General Mental Health Resource
-117.976381957271,34.0981378670417,72429,Health and Mental Health,Mental Health Centers,FOOTHILL FAMILY SERVICE,BALWIN PARK ,CA,2007305,91706,34.0981379,-117.9763819,2019/04/18 16:11:40+00,6568820.61256596,1858095.49930856,General Mental Health Resource
-117.967510057316,34.0753099668139,71957,Health and Mental Health,Mental Health Centers,CENTER FOR INTEGRATED FAMILY AND HEALTH SERVICES - JONES JR. HIGH SCHOOL,BALDWIN PARK,CA,1000339,91705,34.07531,-117.96751,2020/05/26 16:25:08+00,6571509.23022021,1849788.74492472,General Mental Health Resource
-117.911832957025,34.1094457669778,72475,Health and Mental Health,Mental Health Centers,SGCC - HOMEREST HOME,AZUSA,CA,2008060,91702,34.1094458,-117.9118329,2019/10/25 10:50:00+00,6588358.95012964,1862221.52124023,General Mental Health Resource
-117.893987556776,34.1235313669547,72398,Health and Mental Health,Mental Health Centers,FOOTHILL MIDDLE SCHOOL,AZUSA,CA,2007049,91702,34.1235314,-117.8939875,2019/03/22 16:25:09+00,6593755.43375923,1867352.74752632,General Mental Health Resource
-117.802560057505,34.2337099671993,71749,Health and Mental Health,Mental Health Centers,SOCIAL MODEL RECOVERY SYSTEMS - THE RIVER COMMUNITY,AZUSA,CA,1000120,91702,34.23371,-117.80256,2016/05/30 18:53:23+00,6621347.54360114,1907490.43463923,General Mental Health Resource
-118.395771755737,34.1869917664758,71713,Health and Mental Health,Mental Health Centers,SAN FERNANDO VALLEY CMHC-YOUTH & FAMILY CTR.,NORTH HOLLYWOOD,CA,1000082,91606,34.1869918,-118.3957717,2018/03/06 15:39:36+00,6441979.65922739,1890665.8508344,General Mental Health Resource
-118.360176956213,34.185815066975,72302,Health and Mental Health,Mental Health Centers,"PENNY LANE CENTERS, SATELLITE X",NORTH HOLLYWOOD,CA,2006545,91606,34.1858151,-118.3601769,2019/02/14 15:10:40+00,6452742.78074571,1890197.15328097,General Mental Health Resource
-118.361060056181,34.1865599665186,72170,Health and Mental Health,Mental Health Centers,PENNY LANE CENTERS,NORTH HOLLYWOOD,CA,1000561,91606,34.18656,-118.36106,2016/05/30 18:53:23+00,6452476.68154038,1890469.19210698,General Mental Health Resource
-118.396320056085,34.19321996652,71972,Health and Mental Health,Mental Health Centers,THE VILLAGE FAMILY SERVICES,NORTH HOLLYWOOD,CA,1000354,91606,34.19322,-118.39632,2019/07/17 08:31:30+00,6441822.77765138,1892933.04118189,General Mental Health Resource
-118.395771755737,34.1869917664758,72013,Health and Mental Health,Mental Health Centers,SAN FERNANDO VALLEY CMHC-JUVENILE JUSTICE PROGRAM,NORTH HOLLYWOOD,CA,1000397,91606,34.1869918,-118.3957717,2018/03/21 08:50:08+00,6441979.65922739,1890665.8508344,General Mental Health Resource
-118.413805655615,34.192249866368,72171,Health and Mental Health,Mental Health Centers,THE VILLAGE FAMILY SERVICES,NORTH HOLLYWOOD,CA,1000562,91606,34.1922499,-118.4138056,2018/03/14 09:39:06+00,6436533.6914448,1892601.31513931,General Mental Health Resource
-118.385740056421,34.1868399668338,71755,Health and Mental Health,Mental Health Centers,SAN FERNANDO VALLEY CMHC-MACDONALD CAREY CENTER,NORTH HOLLYWOOD,CA,1000127,91606,34.18684,-118.38574,2018/03/07 08:09:03+00,6445013.25388198,1890598.81487922,General Mental Health Resource
-118.412425956566,34.1868361663039,72225,Health and Mental Health,Mental Health Centers,JEWISH FAMILY SERVICES OF LOS ANGELES,NORTH HOLLYWOOD,CA,2005658,91606,34.1868362,-118.4124259,2018/03/09 13:38:15+00,6436942.83268689,1890629.47361057,General Mental Health Resource
-118.357289356023,34.1780014662189,72301,Health and Mental Health,Mental Health Centers,"PENNY LANE CENTERS, SATELLITE IX",BURBANK,CA,2006543,91505,34.1780015,-118.3572893,2019/02/14 15:12:00+00,6453605.96077789,1887350.54381673,General Mental Health Resource
-118.301110056198,34.1789199665784,71915,Health and Mental Health,Mental Health Centers,COUNSELING4KIDS,BURBANK,CA,1000297,91502,34.17892,-118.30111,2018/03/08 16:52:48+00,6470598.6843383,1887629.15283956,General Mental Health Resource
-118.487160055529,34.1570399664967,71690,Health and Mental Health,Mental Health Centers,ENCINO HOSPITAL MEDICAL CENTER,ENCINO,CA,1000059,91436,34.15704,-118.48716,2016/05/30 18:53:23+00,6414289.05811264,1879887.3586119,General Mental Health Resource
-118.427289655754,34.1626841669,72402,Health and Mental Health,Mental Health Centers,YOUTH CONTACT MILLIKAN MS,SHERMAN OAKS,CA,2007069,91423,34.1626842,-118.4272896,2019/03/22 16:22:09+00,6432410.35749988,1881858.97835632,General Mental Health Resource
-118.43150725603,34.1852328666596,72305,Health and Mental Health,Mental Health Centers,"SAN FERNANDO VALLEY CMHC, CSOC",VAN NUYS,CA,2006556,91412,34.1852329,-118.4315072,2018/07/18 08:28:05+00,6431169.71956122,1890070.23391539,General Mental Health Resource
-118.465564456508,34.1775416660784,72016,Health and Mental Health,Mental Health Centers,AVIVA FAMILY AND CHILDREN'S SERVICES,VAN NUYS,CA,1000400,91411,34.1775417,-118.4655644,2018/03/09 11:39:57+00,6420856.91669606,1887317.25746597,General Mental Health Resource
-118.448948756044,34.1889070666205,71785,Health and Mental Health,Mental Health Centers,SAN FERNANDO VALLEY CMHC-VICTORY CLUB HOUSE,VAN NUYS,CA,1000157,91411,34.1889071,-118.4489487,2019/01/18 07:59:39+00,6425900.8977498,1891430.4300139,General Mental Health Resource
-118.452202155647,34.1794011663974,72227,Health and Mental Health,Mental Health Centers,"SAN FERNANDO VALLEY COMMUNITY MENTAL HEALTH CENTER, INC-CONERSTONE STREET TO HOME",VAN NUYS,CA,2005664,91411,34.1794012,-118.4522021,2018/03/09 15:01:36+00,6424901.46044423,1887975.50614947,General Mental Health Resource
