X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.448906055546,34.1515720164646,541,211,,Health and Mental Health,Mental Health Programs,,www.counselingwest.com,Counseling West - Sherman Oaks,4419 Van Nuys Blvd,,Sherman Oaks,CA,,Service/Intake and Administration (818) 990-9898,www.counselingwest.com,,,854,"The agency provides counseling services for people of all ages who live in the Conejo, San Fernando, and Simi Valleys.",91403,http://egis3.lacounty.gov/lms/?p=854,publish,34.15157205,-118.448906,2013/06/01 11:50:56+00,,,6425853.13308156,1877843.60515347
-118.606994055895,34.200882966755,551,211,,Health and Mental Health,Mental Health Programs,,www.grandparentsasparents.org,Grandparents As Parents Inc,22048 Sherman Way,,Canoga Park,CA,,"Corporate Office Administrative (818) 264-0880, Caregiver Center Edelman Children's Court Service/Intake (323) 526-6553,  Service/Intake (562) 421-7991,  Service/Intake (310) 839-2548,  Service/Intake (818) 789-1177",www.grandparentsasparents.org,,,864,The agency provides counseling services through therapy/support groups and information and referral for grandparents or any relative caregivers who live in Los Angeles County.,91303,http://egis3.lacounty.gov/lms/?p=864,publish,34.200883,-118.606994,2013/06/01 11:50:56+00,,,6378132.23770988,1896039.6432364
-117.871668556791,34.0959758568009,658,211,,Health and Mental Health,Mental Health Programs,,,American Asian Pacific Ministries Inc,19523 E Cypress St,,Covina,CA,,"Service/Intake (888) 287-4091, CARE Program Central Intake/Assessment Service/Intake (626) 287-3474,  Service/Intake and Administration (626) 966-5500,  FAX (626) 287-3485,  Service/Intake and Administration (909) 599-4017",,,,905,"The agency provides HIV/AIDS services, mental health services and substance abuse services for individuals of all ages living in Los Angeles County.",91724,http://egis3.lacounty.gov/lms/?p=905,publish,34.09597589,-117.8716685,2017/10/30 14:23:00+00,,,6600523.16825522,1857332.66684473
-118.140271056917,34.5837595662295,735,211,,Health and Mental Health,Mental Health Programs,,,Optimist Foster Family And Adoption Services,520 W Palmdale Blvd,,Palmdale,CA,,"Mental Health Services Service/Intake (323) 543-4225, Mental Health Services - Long Beach area Service/Intake (323) 543-4224,  Service/Intake (800) 454-5561, Switchboard Service/Intake (323) 341-5561,  FAX (323) 257-6418",www.oyhfs.org,,,938,"The Agency provides residential care, foster care and outpatient mental health services for children in Los Angeles County.",93551,http://egis3.lacounty.gov/lms/?p=938,publish,34.5837596,-118.140271,2013/06/01 11:50:56+00,,,6519450.47311747,2034851.6057694
-118.193490056714,33.8540009670507,793,211,,Health and Mental Health,Mental Health Programs,,www.americanhealthservices.org/,American Health Services - El Dorado Community Service Centers - West County Long Beach,100 E. Market St.,,Long Beach,CA,"Monday through Friday, 5:30am to 1:30pm; Saturday and Sunday, 8:00am to 11:00am. ","FAX (562) 428-0372, Drug Testing Services Service/Intake (877) 557-7826,  Service/Intake (562) 428-4222",www.americanhealthservices.org/,,,996,"The agency provides health services, mental health services and substance abuse services for people of all ages who live in the Los Angeles County area.",90805,http://egis3.lacounty.gov/lms/?p=996,publish,33.854001,-118.19349,2013/06/01 11:50:56+00,,,6502921.02258064,1769304.56501414
-118.464143055912,33.9993599667525,796,211,,Health and Mental Health,Mental Health Programs,,www.americanhealthservices.org/,American Health Services - El Dorado Community Service Centers - Venice,717 Lincoln Blvd.,,Venice,CA,"Monday through Friday, 6:00am to 2:30pm; Saturday and Sunday, 10:00am to 11:00am. ","Drug Testing Services Service/Intake (877) 557-7826,  Service/Intake (310) 399-9883",www.americanhealthservices.org/,,,997,"The agency provides health services, mental health services and substance abuse services for people of all ages who live in the Los Angeles County area.",90291,http://egis3.lacounty.gov/lms/?p=997,publish,33.99936,-118.464143,2013/06/01 11:50:56+00,,,6420987.41118573,1822472.2490329
-118.072321056254,33.8340099675009,806,211,,Health and Mental Health,Mental Health Programs,,www.americanhealthservices.org/,American Health Services - El Dorado Community Service Centers - Hawaiian Gardens,21505 Norwalk Blvd.,,Hawaiian Gardens,CA,"Monday through Friday, 8:00am to 4:00pm. ","Service/Intake (562) 916-7581,  FAX (562) 916-7592, Drug Testing Services Service/Intake (877) 557-7826",www.americanhealthservices.org/,,,1001,"The agency provides health services, mental health services and substance abuse services for people of all ages who live in the Los Angeles County area.",90716,http://egis3.lacounty.gov/lms/?p=1001,publish,33.83401,-118.072321,2013/06/01 11:50:56+00,,,6539706.28365564,1761980.68957005
-118.354001055616,33.9451519668196,812,211,,Health and Mental Health,Mental Health Programs,,www.americanhealthservices.org/,American Health Services - El Dorado Community Service Centers - Inglewood,4450 W. Century Blvd.,,Inglewood,CA,"Monday through Friday, 8:00am to 4:00pm. ","FAX (310) 614-5292,  Service/Intake (310) 671-0555, Drug Testing Services Service/Intake (877) 557-7826",www.americanhealthservices.org/,,,1003,"The agency provides health services, mental health services and substance abuse services for people of all ages who live in the Los Angeles County area.",90304,http://egis3.lacounty.gov/lms/?p=1003,publish,33.945152,-118.354001,2013/06/01 11:50:56+00,,,6454302.09586856,1802609.0682869
-118.280597055575,33.7356089672273,844,211,,Health and Mental Health,Mental Health Programs,,,Harbor View House,921 S. Beacon St.,,San Pedro,CA,"Monday through Sunday, 24 hours per day. ","Wellness Center Service/Intake (310) 984-3055 Ext.328, Admissions Service/Intake (310) 547-3341 Ext.361,  FAX (310) 547-2910",www.healthview.org,,,1023,The agency provides mental health services for adults in Los Angeles County.,90731,http://egis3.lacounty.gov/lms/?p=1023,publish,33.735609,-118.280597,2013/06/01 11:50:56+00,,,6476352.53470722,1726280.97914548
-118.254372056284,33.9246542469611,849,211,,Health and Mental Health,Mental Health Programs,,www.mhala.org,Mental Health America Of Los Angeles - Project Return Peer Support Network - Pearl Ella Johnson Wellness Center,11905 S Central Ave,,Los Angeles,CA,,Service/Intake (323) 312-0145,www.mhala.org,,,1029,The agency provides mental health services for people who have been deinstitutionalized from mental health inpatient and are recovering from mental illness.,90059,http://egis3.lacounty.gov/lms/?p=1029,publish,33.92465428,-118.254372,2013/06/01 11:50:56+00,,,6484500.54170513,1795058.07256214
-118.149290136091,33.9970866674921,851,211,,Health and Mental Health,Mental Health Programs,,,Project Return Peer Support Network,6055 E. Washington Blvd,Suite 900,City Of Commerce,CA,"Monday through Friday, 9:00am to 5:00pm","Service/Intake and Administration (323) 346-0960,  FAX (323) 346-0966, Warmline M-F 5pm-10pm Service/Intake (888) 448-9777",www.mhala.org,,,1030,The agency provides mental health services for people who have been deinstitutionalized from mental health inpatient and are recovering from mental illness.,90040,http://egis3.lacounty.gov/lms/?p=1030,publish,33.9970867,-118.14929008,2013/05/29 14:32:33+00,,,6516418.75575572,1821353.75126989
-118.5376779562,34.2009801160026,860,211,,Health and Mental Health,Mental Health Programs,,NULL,Associated Psychological Services,18546 Sherman Way,,Reseda,CA,"Tuesday through Friday, 9:00am to 7:00pm. ","FAX (818) 342-5843,  Service/Intake and Administration (818) 342-5868",,,,1034,The agency provides mental health services to individuals who live in Los Angeles County.,91335,http://egis3.lacounty.gov/lms/?p=1034,publish,34.20098015,-118.5376779,2013/06/01 11:50:56+00,,,6399091.4730223,1895955.65751198
-118.591790056141,34.2425249663102,865,211,,Health and Mental Health,Mental Health Programs,,,Rancho San Antonio,21000 Plummer St.,,Chatsworth,CA,"Monday through Friday, 8:30am to 12:00pm and 1:00pm to 5:00pm. ",Administrative (818) 882-6400,,,,1042,The agency provides residential mental health services for adolescent boys.,91311,http://egis3.lacounty.gov/lms/?p=1042,publish,34.242525,-118.59179,2013/06/01 11:50:56+00,,,6382818.66928189,1911166.24323247
-118.025916056548,34.0581109675041,866,211,,Health and Mental Health,Mental Health Programs,,,Bridges - Casitas Esperanza,11931 Elliott Ave.,,El Monte,CA,"SITE HOURS: Monday through Sunday, 24 hours per day. ","Service/Intake (626) 350-5304 Ext.526,  FAX (626) 350-0756",www.bridgesrehab.org/index.html,,,1044,"The agency provides outpatient mental health services for youth, ages 4 through 21, and residential mental health services for adults in Los Angeles County.",91732,http://egis3.lacounty.gov/lms/?p=1044,publish,34.058111,-118.025916,2013/06/01 11:50:56+00,,,6553820.60811722,1843529.11964872
-118.02586305705,34.0580659673919,867,211,,Health and Mental Health,Mental Health Programs,,,Bridges - Casitas Tranquilas,11927 Elliott Ave.,,El Monte,CA,"Front Office hours: Monday through Friday, 8:00am to 4:30pm; residence hours Monday through Sunday, 24 hours per day. ","Service/Intake (626) 350-5304 Ext.525,  FAX (626) 350-0756",www.bridgesrehab.org/index.html,,,1046,"The agency provides outpatient mental health services for youth, ages 4 through 21, and residential mental health services for adults in Los Angeles County.",91732,http://egis3.lacounty.gov/lms/?p=1046,publish,34.058066,-118.025863,2013/06/01 11:50:56+00,,,6553836.65696964,1843512.73910406
-117.753202057829,34.0819982570786,868,211,,Health and Mental Health,Mental Health Programs,,,Braswell Rehabilitation Institute For Development Of Growth And Educational Services Inc,1977 N Garey Ave,,Pomona,CA,,"Service/Intake and Administration (909) 623-6651, Wellness Center Service/Intake (626) 350-5304",www.bridgesrehab.org/index.html,,,1047,"The agency provides outpatient mental health services for youth, ages 4 through 21, and residential mental health services for adults in Los Angeles County.",91767,http://egis3.lacounty.gov/lms/?p=1047,publish,34.08199829,-117.753202,2013/06/01 11:50:56+00,,,6636401.77760021,1852312.89801289
-118.02593335651,34.0580080571173,869,211,,Health and Mental Health,Mental Health Programs,,,Bridges - Project Independence - A Wellness And Recovery Center,11927 Elliott Ave,,El Monte,CA,,Service/Intake (626) 350-5304 Ext.527,www.bridgesrehab.org/index.html,,,1048,"The agency provides outpatient mental health services for youth, ages 4 through 21, and residential mental health services for adults in Los Angeles County.",91732,http://egis3.lacounty.gov/lms/?p=1048,publish,34.05800809,-118.0259333,2013/06/01 11:50:56+00,,,6553815.35845581,1843491.66992047
-118.592954055663,34.1841799667991,870,211,,Health and Mental Health,Mental Health Programs,,,Bridges - Trustart Clinic,6267 Variel Ave.,,Woodland Hills,CA,,"FAX (818) 657-0406,  Service/Intake (818) 657-0411 Ext.210",www.bridgesrehab.org/index.html,,,1049,"The agency provides outpatient mental health services for youth, ages 4 through 21, and residential mental health services for adults in Los Angeles County.",91367,http://egis3.lacounty.gov/lms/?p=1049,publish,34.18418,-118.592954,2013/06/01 11:50:56+00,,,6382341.63611522,1889935.88575889
-118.378890655392,33.8520132467881,873,211,,Health and Mental Health,Mental Health Programs,,www.bchd.org,Beach Cities Health District Community Care Services Department,514 N Prospect Ave,,Redondo Beach,CA,,"Service/Intake and Administration (310) 374-3426, Senior exercise programs Information Only (310) 347-3426,  FAX (310) 374-1242",www.bchd.org,,,1051,"The agency provides health services to individuals age 0 to 65 and services for older adults age 60 and older or disabled adults age 18 and older, who live in the Beach Cities of Manhattan Beach, Redondo Beach and Hermosa Beach.",90277,http://egis3.lacounty.gov/lms/?p=1051,publish,33.85201328,-118.3788906,2013/06/01 11:50:56+00,,,6446625.36975221,1768741.4627939
-118.449381355726,34.0230513867697,883,211,,Health and Mental Health,Mental Health Programs,,www.stepuponsecond.org,Step Up On Second - Full Service Partnership Transitional Age Youth Program,3435 Ocean Park Blvd,,Santa Monica,CA,"Monday through Sunday, 9:00am to 7:00pm. ",Service/Intake (310) 392-9474,www.stepuponsecond.org,,,1054,The agency provides services for seriously mentally ill people who reside primarily in Santa Monica and other West Los Angeles communities.,90405,http://egis3.lacounty.gov/lms/?p=1054,publish,34.02305142,-118.4493813,2013/06/01 11:50:56+00,,,6425500.23450914,1831073.61896923
-118.498160055306,34.0153759666309,884,211,,Health and Mental Health,Mental Health Programs,,www.stepuponsecond.org,Step Up On Second,1328 2nd St.,,Santa Monica,CA,,"FAX (310) 395-0749,  Service/Intake and Administration (310) 394-6889",www.stepuponsecond.org,,,1055,The agency provides services for seriously mentally ill people who reside primarily in Santa Monica and other West Los Angeles communities.,90401,http://egis3.lacounty.gov/lms/?p=1055,publish,34.015376,-118.49816,2013/06/01 11:50:56+00,,,6410705.73981997,1828350.0797969
-118.352527055564,33.9289721671834,888,211,,Health and Mental Health,Mental Health Programs,,,A Home For Us Foundation Inc - Counseling Satellite,11616 S Hawthorne Blvd,,Hawthorne,CA,,"Site Phone Service/Intake (323) 348-4134, Main Number and After Hours Calls Service/Intake and Administration (323) 497-8150,  FAX (323) 348-4327, Additional After Hours calls Service/Intake (213) 401-5633",,,,1058,The agency provides counseling services and substance abuse services to individuals who live in Los Angeles County.,90250,http://egis3.lacounty.gov/lms/?p=1058,publish,33.9289722,-118.352527,2013/06/01 11:50:56+00,,,6454728.50676113,1796719.34515823
-118.494890055602,34.0159819668087,890,211,,Health and Mental Health,Mental Health Programs,,,Alcohol Drug Council - High Gain Project,1424 4th St.,,Santa Monica,CA,,"FAX (310) 576-0945,  Service/Intake (310) 451-5881",www.adcwa.com,,,1059,The agency provides substance abuse services to people of all ages who live in the West Los Angeles area.,90401,http://egis3.lacounty.gov/lms/?p=1059,publish,34.015982,-118.49489,2013/06/01 11:50:56+00,,,6411697.77261281,1828565.71781707
